stage_id,,S1
4285,47.50499435,23.75249718
4286,41.06136801,20.53068401
4287,43.15333971,21.57666986
4288,30.21844711,15.10922356
4289,23.04624116,11.52312058
4290,24.97763909,12.48881955
4291,36.96059093,18.48029547
4292,35.4269876,17.7134938
4293,32.60257966,16.30128983
4294,37.64780997,18.82390499
4295,40.50158711,20.25079356
4296,46.52428221,23.26214111
4297,58.94080311,29.47040156
4298,56.3669384,28.1834692
4299,61.72399891,30.86199946
4300,68.07890059,34.0394503
4301,64.13026061,32.06513031
4302,69.64776043,34.82388022
4303,71.28336862,35.64168431
4304,68.13093494,34.06546747
4305,64.90962948,32.45481474
4306,55.35853239,27.6792662
4307,63.41879695,31.70939848
4308,53.40581452,26.70290726
4309,58.00147943,29.00073972
4310,40.05648977,20.02824489
4311,39.43548976,19.71774488
4312,34.84999257,17.42499629
4313,32.61075042,16.30537521
4314,41.61121818,20.80560909
4315,31.9008525,15.95042625
4316,30.38722465,15.19361233
4317,34.43850962,17.21925481
4318,36.53456012,18.26728006
4319,50.47284487,25.23642244
4320,39.56472253,19.78236127
4321,53.19180148,26.59590074
4322,61.23192048,30.61596024
4323,59.16893491,29.58446746
4324,67.57518698,33.78759349
4325,73.29685254,36.64842627
4326,68.67784452,34.33892226
4327,66.69288396,33.34644198
4328,67.43002661,33.71501331
4329,74.43045959,37.2152298
4330,55.81804171,27.90902086
4331,64.39927065,32.19963533
4332,51.25063193,25.62531597
4333,50.49023621,25.24511811
4334,44.80444354,22.40222177
4335,49.37594159,24.6879708
4336,48.57565547,24.28782774
4337,25.16677161,12.58338581
4338,25.44730067,12.72365034
4339,27.71773886,13.85886943
4340,27.80769948,13.90384974
4341,26.7558109,13.37790545
4342,45.41371113,22.70685557
4343,29.95371921,14.97685961
4344,47.37665721,23.68832861
4345,43.34782691,21.67391346
4346,56.64880483,28.32440242
4347,59.04626162,29.52313081
4348,65.09807187,32.54903594
4349,63.244788,31.622394
4350,68.24283742,34.12141871
4351,69.22277976,34.61138988
4352,73.00740697,36.50370349
4353,66.24177886,33.12088943
4354,56.16723892,28.08361946
4355,56.21186506,28.10593253
4356,55.71416932,27.85708466
4357,58.72084113,29.36042057
4358,51.52560679,25.7628034
4359,38.17238364,19.08619182
4360,32.19103883,16.09551942
4361,30.9894097,15.49470485
4362,30.66410915,15.33205458
4363,31.43998717,15.71999359
4364,22.18668487,11.09334244
4365,29.76468883,14.88234442
4366,37.97584215,18.98792108
4367,42.57660734,21.28830367
4368,40.20845924,20.10422962
4369,57.18179392,28.59089696
4370,58.81803141,29.40901571
4371,58.93684597,29.46842299
4372,55.64262547,27.82131274
4373,65.71450088,32.85725044
4374,70.05576771,35.02788386
4375,63.7282073,31.86410365
4376,65.71232678,32.85616339
4377,64.44903229,32.22451615
4378,63.28833962,31.64416981
4379,58.19781676,29.09890838
4380,43.42819828,21.71409914
4381,45.10794879,22.5539744
4382,48.61997136,24.30998568
4383,30.69157637,15.34578819
4384,40.91347004,20.45673502
4385,27.57713577,13.78856789
4386,26.31813619,13.1590681
4387,45.76146254,22.88073127
4388,40.09065701,20.04532851
4389,35.37502407,17.68751204
4390,34.23454803,17.11727402
4391,42.25593457,21.12796729
4392,54.08217629,27.04108815
4393,47.19849307,23.59924654
4394,51.35093561,25.67546781
4395,58.77316304,29.38658152
4396,59.95585373,29.97792687
4397,69.35657593,34.67828797
4398,70.77119641,35.38559821
4399,73.8080366,36.9040183
4400,76.03481438,38.01740719
4401,67.18261001,33.59130501
4402,60.05493539,30.0274677
4403,63.06696151,31.53348076
4404,52.09020099,26.0451005
4405,49.3887989,24.69439945
4406,50.36236261,25.18118131
4407,49.06974815,24.53487408
4408,36.02853071,18.01426536
4409,30.54159183,15.27079592
4410,30.70434386,15.35217193
4411,19.76585545,9.882927725
4412,27.82398891,13.91199446
4413,35.7397596,17.8698798
4414,42.94037448,21.47018724
4415,42.55919678,21.27959839
4416,47.37570042,23.68785021
4417,53.84338524,26.92169262
4418,57.53035925,28.76517963
4419,53.353986,26.676993
4420,67.95600407,33.97800204
4421,73.01230199,36.506151
4422,62.74870557,31.37435279
4423,66.65786686,33.32893343
4424,65.75509304,32.87754652
4425,66.64474143,33.32237072
4426,58.10724732,29.05362366
4427,53.82461284,26.91230642
4428,50.42173565,25.21086783
4429,43.28341951,21.64170976
4430,50.0855313,25.04276565
4431,35.32048616,17.66024308
4432,39.25260919,19.6263046
4433,34.02651511,17.01325756
4434,35.21660878,17.60830439
4435,28.72945439,14.3647272
4436,21.32862081,10.66431041
4437,34.11281458,17.05640729
4438,39.19248717,19.59624359
4439,33.84666016,16.92333008
4440,45.31755232,22.65877616
4441,47.90161187,23.95080594
4442,59.29275106,29.64637553
4443,62.85316808,31.42658404
4444,69.22377729,34.61188865
4445,75.15350957,37.57675479
4446,61.1435831,30.57179155
4447,62.68311416,31.34155708
4448,66.82446029,33.41223015
4449,69.89511663,34.94755832
4450,68.23520415,34.11760208
4451,55.23390972,27.61695486
4452,58.75645103,29.37822552
4453,41.95046705,20.97523353
4454,39.8114267,19.90571335
4455,42.30093064,21.15046532
4456,33.70288665,16.85144333
4457,36.51570268,18.25785134
4458,32.06041248,16.03020624
4459,28.80158102,14.40079051
4460,39.45212019,19.7260601
4461,31.14881588,15.57440794
4462,24.83986612,12.41993306
4463,40.97248067,20.48624034
4464,46.10197426,23.05098713
4465,46.53399993,23.26699997
4466,43.95312381,21.97656191
4467,54.13615504,27.06807752
4468,71.40239658,35.70119829
4469,74.87508194,37.43754097
4470,65.83232887,32.91616444
4471,70.27056698,35.13528349
4472,63.43974968,31.71987484
4473,68.47904494,34.23952247
4474,66.06084361,33.03042181
4475,67.30535823,33.65267912
4476,57.7989456,28.8994728
4477,54.6230762,27.3115381
4478,42.01738105,21.00869053
4479,36.83015909,18.41507955
4480,29.69727602,14.84863801
4481,24.15109295,12.07554648
4482,25.79396916,12.89698458
4483,32.12453188,16.06226594
4484,26.20587411,13.10293706
4485,23.62892143,11.81446072
4486,33.19115287,16.59557644
4487,36.24269787,18.12134894
4488,40.48461231,20.24230616
4489,51.66109301,25.83054651
4490,53.82547284,26.91273642
4491,47.6986028,23.8493014
4492,67.38436539,33.6921827
4493,67.2650773,33.63253865
4494,69.42725751,34.71362876
4495,54.34955093,27.17477547
4496,59.42238828,29.71119414
4497,59.45717847,29.72858924
4498,68.58311782,34.29155891
4499,57.18609574,28.59304787
4500,47.72525399,23.862627
4501,53.83021204,26.91510602
4502,49.33000799,24.665004
4503,39.73020061,19.86510031
4504,23.93192648,11.96596324
4505,32.87277593,16.43638797
4506,27.79533085,13.89766543
4507,26.09149846,13.04574923
4508,29.17340602,14.58670301
4509,28.36555167,14.18277584
4510,36.22706187,18.11353094
4511,28.34472231,14.17236116
4512,38.08544529,19.04272265
4513,49.34986027,24.67493014
4514,55.78654188,27.89327094
4515,55.91273447,27.95636724
4516,56.78708808,28.39354404
4517,71.86948744,35.93474372
4518,67.68164338,33.84082169
4519,65.826074,32.913037
4520,76.68504587,38.34252294
4521,63.06879999,31.5344
4522,69.62573114,34.81286557
4523,57.73019424,28.86509712
4524,57.199499,28.5997495
4525,47.85357441,23.92678721
4526,38.51004451,19.25502226
4527,40.00574954,20.00287477
4528,37.94521778,18.97260889
4529,30.17928673,15.08964337
4530,31.78027196,15.89013598
4531,23.96271939,11.9813597
4532,27.28102227,13.64051114
4533,29.98173145,14.99086573
4534,40.83459939,20.4172997
4535,44.23591475,22.11795738
4536,43.63128383,21.81564192
4537,53.33567597,26.66783799
4538,50.63644146,25.31822073
4539,56.54702424,28.27351212
4540,61.14733098,30.57366549
4541,66.2197879,33.10989395
4542,69.38440029,34.69220015
4543,66.82777857,33.41388929
4544,63.85693242,31.92846621
4545,65.90086639,32.9504332
4546,58.57422039,29.2871102
4547,65.35568,32.67784
4548,51.18728224,25.59364112
4549,46.85834088,23.42917044
4550,36.27482479,18.1374124
4551,46.99266024,23.49633012
4552,38.22216746,19.11108373
4553,34.4165375,17.20826875
4554,33.82405264,16.91202632
4555,35.31772231,17.65886116
4556,29.27480964,14.63740482
4557,31.32217562,15.66108781
4558,43.70271612,21.85135806
4559,43.45499259,21.7274963
4560,39.66459363,19.83229682
4561,50.61033076,25.30516538
4562,57.03710583,28.51855292
4563,60.2552794,30.1276397
4564,64.13496542,32.06748271
4565,70.03047147,35.01523574
4566,70.84200696,35.42100348
4567,71.57531418,35.78765709
4568,67.65350816,33.82675408
4569,62.16894948,31.08447474
4570,67.08285302,33.54142651
4571,62.73817075,31.36908538
4572,54.84148792,27.42074396
4573,54.51948763,27.25974382
4574,38.34182022,19.17091011
4575,40.99913809,20.49956905
4576,28.84700946,14.42350473
4577,41.57726024,20.78863012
4578,40.83624944,20.41812472
4579,15.678537,7.8392685
4580,26.48698787,13.24349394
4581,19.07917373,9.539586865
4582,33.98504273,16.99252137
4583,45.45003948,22.72501974
4584,39.83950813,19.91975407
4585,57.73610721,28.86805361
4586,49.88233729,24.94116865
4587,46.17989136,23.08994568
4588,63.65990693,31.82995347
4589,78.90699881,39.45349941
4590,70.22806395,35.11403198
4591,66.70301883,33.35150942
4592,63.05048744,31.52524372
4593,71.02292203,35.51146102
4594,64.95978272,32.47989136
4595,59.33126872,29.66563436
4596,54.77417373,27.38708687
4597,49.46221817,24.73110909
4598,44.59213486,22.29606743
4599,39.09425541,19.54712771
4600,37.61919958,18.80959979
4601,29.27927022,14.63963511
4602,30.59643505,15.29821753
4603,31.02378631,15.51189316
4604,38.08010581,19.04005291
4605,32.66297954,16.33148977
4606,34.46177057,17.23088529
4607,37.19795377,18.59897689
4608,36.33306186,18.16653093
4609,58.5363378,29.2681689
4610,49.86802731,24.93401366
4611,55.70486002,27.85243001
4612,57.02731927,28.51365964
4613,63.76058271,31.88029136
4614,72.9038179,36.45190895
4615,62.95542838,31.47771419
4616,72.82030913,36.41015457
4617,60.619779,30.3098895
4618,70.73635458,35.36817729
4619,53.20533804,26.60266902
4620,49.83461203,24.91730602
4621,43.90601518,21.95300759
4622,40.5769191,20.28845955
4623,44.61162405,22.30581203
4624,37.97519369,18.98759685
4625,27.94106522,13.97053261
4626,25.50478109,12.75239055
4627,24.00225255,12.00112628
4628,27.84667347,13.92333674
4629,23.17030036,11.58515018
4630,39.78475483,19.89237742
4631,37.20959171,18.60479586
4632,34.87873209,17.43936605
4633,46.41053102,23.20526551
4634,51.52976269,25.76488135
4635,50.76471638,25.38235819
4636,62.11214251,31.05607126
4637,64.23383771,32.11691886
4638,58.98391346,29.49195673
4639,66.48001644,33.24000822
4640,65.87406207,32.93703104
4641,54.2284898,27.1142449
4642,61.39046046,30.69523023
4643,61.18068024,30.59034012
4644,46.43623616,23.21811808
4645,55.04266356,27.52133178
4646,44.98730729,22.49365365
4647,30.95589539,15.4779477
4648,34.109542,17.054771
4649,29.94191393,14.97095697
4650,22.73003677,11.36501839
4651,30.13784631,15.06892316
4652,21.32895963,10.66447982
4653,38.99163657,19.49581829
4654,29.53409652,14.76704826
4655,36.5977306,18.2988653
4656,41.88695698,20.94347849
4657,45.92248003,22.96124002
4658,54.5429707,27.27148535
4659,52.33401561,26.16700781
4660,54.19582543,27.09791272
4661,67.55088047,33.77544024
4662,67.42600201,33.71300101
4663,64.47085028,32.23542514
4664,63.35528142,31.67764071
4665,68.49339584,34.24669792
4666,63.31733247,31.65866624
4667,48.44266914,24.22133457
4668,50.23263055,25.11631528
4669,54.46693737,27.23346869
4670,47.97939329,23.98969665
4671,41.87756109,20.93878055
4672,34.02583724,17.01291862
4673,34.90717601,17.45358801
4674,27.92300611,13.96150306
4675,22.30591825,11.15295913
4676,26.5011745,13.25058725
4677,34.90496579,17.4524829
4678,40.40375372,20.20187686
4679,34.37862988,17.18931494
4680,45.13024218,22.56512109
4681,50.48897562,25.24448781
4682,48.61894153,24.30947077
4683,51.63031648,25.81515824
4684,54.13818658,27.06909329
4685,64.59578519,32.2978926
4686,70.21784245,35.10892123
4687,72.47762889,36.23881445
4688,66.41368319,33.2068416
4689,68.55222919,34.2761146
4690,61.2425255,30.62126275
4691,60.99774967,30.49887484
4692,62.80544031,31.40272016
4693,45.24166701,22.62083351
4694,53.49920748,26.74960374
4695,37.18784348,18.59392174
4696,39.14236635,19.57118318
4697,30.84649373,15.42324687
4698,25.64291414,12.82145707
4699,38.2745845,19.13729225
4700,32.40202368,16.20101184
4701,19.72469049,9.862345245
4702,26.55008724,13.27504362
4703,39.08681129,19.54340565
4704,44.95548416,22.47774208
4705,48.05151876,24.02575938
4706,53.56969321,26.78484661
4707,57.57802793,28.78901397
4708,67.90625049,33.95312525
4709,66.08520376,33.04260188
4710,63.15834113,31.57917057
4711,58.98430229,29.49215115
4712,70.41493326,35.20746663
4713,70.56005241,35.28002621
4714,60.6024755,30.30123775
4715,49.18607667,24.59303834
4716,52.00965443,26.00482722
4717,43.90781689,21.95390845
4718,35.08551675,17.54275838
4719,33.70567318,16.85283659
4720,33.79626648,16.89813324
4721,21.48654285,10.74327143
4722,25.10591986,12.55295993
4723,30.27555544,15.13777772
4724,27.33849912,13.66924956
4725,26.84846534,13.42423267
4726,37.39235859,18.6961793
4727,37.49223685,18.74611843
4728,39.99969287,19.99984644
4729,49.55253224,24.77626612
4730,51.31712367,25.65856184
4731,52.11828436,26.05914218
4732,61.65733583,30.82866792
4733,60.56934801,30.28467401
4734,58.05873295,29.02936648
4735,66.76014821,33.38007411
4736,67.08793318,33.54396659
4737,67.30840896,33.65420448
4738,56.00696754,28.00348377
4739,52.53787341,26.26893671
4740,53.42419318,26.71209659
4741,56.57585185,28.28792593
4742,32.62865555,16.31432778
4743,35.87669714,17.93834857
4744,34.29165146,17.14582573
4745,18.42873503,9.214367515
4746,32.56452753,16.28226377
4747,31.62802825,15.81401413
4748,21.67222142,10.83611071
4749,31.16285231,15.58142616
4750,21.66357897,10.83178949
4751,38.16856114,19.08428057
4752,44.4006365,22.20031825
4753,57.73188713,28.86594357
4754,46.18366949,23.09183475
4755,59.77588492,29.88794246
4756,69.27323009,34.63661505
4757,65.8838986,32.9419493
4758,63.15305027,31.57652514
4759,62.55665757,31.27832879
4760,74.72052493,37.36026247
4761,65.18618789,32.59309395
4762,68.57361627,34.28680814
4763,40.43489213,20.21744607
4764,62.89804823,31.44902412
4765,51.59869466,25.79934733
4766,39.96414883,19.98207442
4767,41.02532189,20.51266095
4768,36.14340527,18.07170264
4769,34.40694249,17.20347125
4770,28.42761194,14.21380597
4771,34.21110064,17.10555032
4772,27.76355015,13.88177508
4773,21.19559903,10.59779952
4774,36.12088619,18.0604431
4775,39.72010316,19.86005158
4776,43.29571695,21.64785848
4777,52.95073661,26.47536831
4778,50.74754853,25.37377427
4779,58.89669784,29.44834892
4780,62.61750485,31.30875243
4781,65.40510903,32.70255452
4782,67.59632143,33.79816072
4783,64.2510105,32.12550525
4784,62.73820274,31.36910137
4785,61.49570291,30.74785146
4786,47.74733844,23.87366922
4787,54.46068512,27.23034256
4788,46.51604877,23.25802439
4789,44.08725914,22.04362957
4790,33.02721704,16.51360852
4791,34.93757747,17.46878874
4792,33.71809381,16.85904691
4793,20.09168923,10.04584462
4794,18.73463127,9.367315635
4795,20.375287,10.1876435
4796,21.19287437,10.59643719
4797,31.13932444,15.56966222
4798,30.64298727,15.32149364
4799,40.98370965,20.49185483
4800,38.34256217,19.17128109
4801,51.32591529,25.66295765
4802,50.21139503,25.10569752
4803,58.96032347,29.48016174
4804,62.90933535,31.45466768
4805,59.98283474,29.99141737
4806,60.71266598,30.35633299
4807,67.59774325,33.79887163
4808,61.42333821,30.71166911
4809,69.99068203,34.99534102
4810,56.01525906,28.00762953
4811,54.48299502,27.24149751
4812,57.55356624,28.77678312
4813,49.02378235,24.51189118
4814,40.19848615,20.09924308
4815,34.11149752,17.05574876
4816,34.15964638,17.07982319
4817,30.80475196,15.40237598
4818,26.67167415,13.33583708
4819,9.325336212,4.662668106
4820,24.52071093,12.26035547
4821,28.09966204,14.04983102
4822,32.13538095,16.06769048
4823,39.12924557,19.56462279
4824,45.58012402,22.79006201
4825,35.2476042,17.6238021
4826,45.97068971,22.98534486
4827,59.25671219,29.6283561
4828,56.8398903,28.41994515
4829,65.64336745,32.82168373
4830,60.8375696,30.4187848
4831,80.06250762,40.03125381
4832,68.36888874,34.18444437
4833,62.16884441,31.08442221
4834,62.41104756,31.20552378
4835,62.33968907,31.16984454
4836,52.83617575,26.41808788
4837,49.45863884,24.72931942
4838,41.22439615,20.61219808
4839,41.97434723,20.98717362
4840,21.88164908,10.94082454
4841,19.00969131,9.504845655
4842,28.56391739,14.2819587
4843,30.18523325,15.09261663
4844,26.89794294,13.44897147
4845,29.65460531,14.82730266
4846,36.62303323,18.31151662
4847,31.49093991,15.74546996
4848,38.03736,19.01868
4849,50.23658764,25.11829382
4850,57.09517393,28.54758697
4851,55.05278375,27.52639188
4852,64.21303474,32.10651737
4853,66.50155504,33.25077752
4854,73.80495216,36.90247608
4855,64.56292754,32.28146377
4856,68.80536829,34.40268415
4857,65.7498294,32.8749147
4858,56.43386965,28.21693483
4859,54.93339314,27.46669657
4860,51.38781776,25.69390888
4861,48.9848787,24.49243935
4862,35.56014952,17.78007476
4863,27.63843964,13.81921982
4864,32.0188871,16.00944355
4865,30.90887378,15.45443689
4866,22.92426806,11.46213403
4867,32.81566044,16.40783022
4868,27.26962872,13.63481436
4869,31.14489282,15.57244641
4870,27.41159568,13.70579784
4871,43.45437554,21.72718777
4872,34.39874573,17.19937287
4873,41.91683022,20.95841511
4874,46.17602673,23.08801337
4875,63.75558224,31.87779112
4876,67.55992015,33.77996008
4877,62.36033663,31.18016832
4878,64.87566363,32.43783182
4879,70.96532352,35.48266176
4880,69.57853609,34.78926805
4881,66.78724668,33.39362334
4882,60.7744856,30.3872428
4883,55.36161358,27.68080679
4884,53.83264482,26.91632241
4885,45.23495997,22.61747999
4886,38.63604778,19.31802389
4887,35.25039539,17.6251977
4888,30.08260342,15.04130171
4889,30.76045298,15.38022649
4890,34.5681833,17.28409165
4891,23.72040886,11.86020443
4892,23.28859294,11.64429647
4893,30.34407564,15.17203782
4894,29.99486723,14.99743362
4895,35.64351942,17.82175971
4896,44.39646118,22.19823059
4897,46.78459189,23.39229595
4898,54.18610656,27.09305328
4899,64.06879052,32.03439526
4900,58.20268756,29.10134378
4901,66.91424305,33.45712153
4902,63.02707475,31.51353738
4903,69.68535939,34.8426797
4904,71.61309376,35.80654688
4905,60.07980579,30.0399029
4906,55.49874457,27.74937229
4907,52.70829152,26.35414576
4908,45.11183281,22.55591641
4909,55.53249931,27.76624966
4910,39.6042565,19.80212825
4911,46.13187824,23.06593912
4912,29.62512906,14.81256453
4913,23.24566431,11.62283216
4914,25.15344415,12.57672208
4915,27.71352658,13.85676329
4916,27.59027809,13.79513905
4917,28.71101156,14.35550578
4918,25.92062029,12.96031015
4919,35.00584587,17.50292294
4920,41.71305238,20.85652619
4921,50.08925338,25.04462669
4922,55.5897596,27.7948798
4923,51.55896616,25.77948308
4924,59.52514294,29.76257147
4925,61.69049953,30.84524977
4926,71.40275791,35.70137896
4927,68.53273145,34.26636573
4928,63.73948187,31.86974094
4929,64.46276339,32.2313817
4930,63.54050859,31.7702543
4931,50.85095635,25.42547818
4932,45.49580164,22.74790082
4933,46.2708773,23.13543865
4934,49.96801856,24.98400928
4935,39.63054038,19.81527019
4936,27.94853975,13.97426988
4937,26.3231624,13.1615812
4938,32.76465075,16.38232538
4939,25.43809774,12.71904887
4940,22.93498789,11.46749395
4941,27.39446863,13.69723432
4942,28.82722403,14.41361202
4943,43.48537185,21.74268593
4944,35.69870449,17.84935225
4945,54.52278847,27.26139424
4946,52.62617733,26.31308867
4947,47.9522488,23.9761244
4948,61.75765171,30.87882586
4949,74.26411103,37.13205552
4950,59.51477177,29.75738589
4951,72.15018254,36.07509127
4952,69.77022662,34.88511331
4953,60.65622917,30.32811459
4954,66.2525842,33.1262921
4955,61.89867423,30.94933712
4956,49.66074107,24.83037054
4957,46.09819463,23.04909732
4958,41.54625505,20.77312753
4959,30.19540445,15.09770223
4960,32.75886657,16.37943329
4961,30.59462187,15.29731094
4962,31.44722323,15.72361162
4963,28.91023347,14.45511674
4964,32.91341656,16.45670828
4965,32.69515254,16.34757627
4966,28.49840032,14.24920016
4967,41.50051485,20.75025743
4968,40.51942609,20.25971305
4969,37.69838732,18.84919366
4970,50.5338941,25.26694705
4971,58.76658263,29.38329132
4972,52.60243473,26.30121737
4973,56.64415565,28.32207783
4974,70.65180263,35.32590132
4975,66.39479435,33.19739718
4976,63.31695335,31.65847668
4977,61.16106101,30.58053051
4978,57.79093779,28.8954689
4979,48.36466321,24.18233161
4980,53.21981463,26.60990732
4981,45.36864228,22.68432114
4982,47.66066108,23.83033054
4983,37.49633686,18.74816843
4984,43.67926269,21.83963135
4985,28.90608417,14.45304209
4986,25.13852088,12.56926044
4987,21.36642831,10.68321416
4988,20.05801928,10.02900964
4989,36.80013819,18.4000691
4990,37.23954294,18.61977147
4991,41.64571016,20.82285508
4992,43.6689744,21.8344872
4993,40.37200615,20.18600308
4994,51.59254666,25.79627333
4995,52.49255396,26.24627698
4996,60.5080776,30.2540388
4997,63.97545961,31.98772981
4998,65.13738096,32.56869048
4999,67.57663304,33.78831652
5000,75.63303689,37.81651845
5001,60.25964018,30.12982009
5002,59.16557492,29.58278746
5003,58.29631196,29.14815598
5004,59.95682903,29.97841452
5005,36.08208941,18.04104471
5006,40.21969979,20.1098499
5007,28.90921766,14.45460883
5008,36.59241828,18.29620914
5009,21.50409803,10.75204902
5010,28.88114728,14.44057364
5011,24.99643983,12.49821992
5012,23.4034279,11.70171395
5013,19.39095344,9.69547672
5014,33.99538412,16.99769206
5015,35.65999884,17.82999942
5016,40.6484519,20.32422595
5017,43.20710221,21.60355111
5018,52.44097228,26.22048614
5019,54.9359691,27.46798455
5020,62.55783783,31.27891892
5021,68.25504384,34.12752192
5022,72.39552492,36.19776246
5023,56.89619661,28.44809831
5024,73.38647336,36.69323668
5025,64.83317087,32.41658544
5026,61.25123641,30.62561821
5027,59.49363904,29.74681952
5028,59.56463064,29.78231532
5029,48.59182612,24.29591306
5030,38.52568746,19.26284373
5031,38.44585316,19.22292658
5032,23.79860657,11.89930329
5033,31.48474977,15.74237489
5034,20.33413075,10.16706538
5035,27.04188707,13.52094354
5036,25.09770981,12.54885491
5037,22.23711481,11.11855741
5038,36.5264707,18.26323535
5039,28.03793949,14.01896975
5040,43.83360561,21.91680281
5041,45.98694456,22.99347228
5042,54.63792355,27.31896178
5043,58.61351645,29.30675823
5044,59.00680288,29.50340144
5045,60.33546389,30.16773195
5046,71.505618,35.752809
5047,63.8958558,31.9479279
5048,72.84321192,36.42160596
5049,61.41999742,30.70999871
5050,62.72192669,31.36096335
5051,56.68499865,28.34249933
5052,47.38339822,23.69169911
5053,47.26169075,23.63084538
5054,42.11210193,21.05605097
5055,24.5615508,12.2807754
5056,26.20125545,13.10062773
5057,23.60703189,11.80351595
5058,29.86793258,14.93396629
5059,29.402813,14.7014065
5060,19.25683262,9.62841631
5061,29.95229573,14.97614787
5062,34.8652554,17.4326277
5063,42.74221953,21.37110977
5064,39.49026591,19.74513296
5065,47.22547211,23.61273606
5066,54.43081257,27.21540629
5067,45.77366571,22.88683286
5068,63.36485332,31.68242666
5069,61.86018598,30.93009299
5070,59.27282911,29.63641456
5071,62.68189426,31.34094713
5072,79.89066266,39.94533133
5073,69.24323308,34.62161654
5074,62.27217198,31.13608599
5075,55.06300648,27.53150324
5076,43.96261278,21.98130639
5077,52.21971164,26.10985582
5078,31.46585356,15.73292678
5079,36.50987182,18.25493591
5080,33.809177,16.9045885
5081,28.32075684,14.16037842
5082,20.25714106,10.12857053
5083,26.79475425,13.39737713
5084,24.2358253,12.11791265
5085,32.04799144,16.02399572
5086,32.85936827,16.42968414
5087,35.26666327,17.63333164
5088,32.61532426,16.30766213
5089,51.48690472,25.74345236
5090,40.22269174,20.11134587
5091,47.04794101,23.52397051
5092,64.70220876,32.35110438
5093,61.91771344,30.95885672
5094,66.41365698,33.20682849
5095,73.02172631,36.51086316
5096,68.13725553,34.06862777
5097,63.67156989,31.83578495
5098,55.17621858,27.58810929
5099,44.93658581,22.46829291
5100,48.09935118,24.04967559
5101,52.16767425,26.08383713
5102,30.65320595,15.32660298
5103,40.42952443,20.21476222
5104,28.45252701,14.22626351
5105,27.85669132,13.92834566
5106,16.34704326,8.17352163
5107,22.00624425,11.00312213
5108,26.13325335,13.06662668
5109,33.04391747,16.52195874
5110,32.52652026,16.26326013
5111,41.9122732,20.9561366
5112,38.59944881,19.29972441
5113,38.65168686,19.32584343
5114,50.13000572,25.06500286
5115,37.16627453,18.58313727
5116,60.5706592,30.2853296
5117,61.70731643,30.85365822
5118,62.21619706,31.10809853
5119,62.84492773,31.42246387
5120,65.95394287,32.97697144
5121,63.81853002,31.90926501
5122,61.91260568,30.95630284
5123,49.26452398,24.63226199
5124,48.73769122,24.36884561
5125,47.00534543,23.50267272
5126,44.80893712,22.40446856
5127,25.38613402,12.69306701
5128,34.31074373,17.15537187
5129,32.05426445,16.02713223
5130,39.71675025,19.85837513
5131,17.45802849,8.729014245
5132,21.02938277,10.51469139
5133,33.73222327,16.86611164
5134,22.12293368,11.06146684
5135,35.58351541,17.79175771
5136,38.18572842,19.09286421
5137,47.19328203,23.59664102
5138,47.87828702,23.93914351
5139,58.67967837,29.33983919
5140,56.74611618,28.37305809
5141,60.31331079,30.1566554
5142,66.74490504,33.37245252
5143,63.5887838,31.7943919
5144,64.03787983,32.01893992
5145,57.9909679,28.99548395
5146,52.4453943,26.22269715
5147,55.43434353,27.71717177
5148,57.01522816,28.50761408
5149,43.6473158,21.8236579
5150,35.56831425,17.78415713
5151,33.60411959,16.8020598
5152,27.62257073,13.81128537
5153,25.10354593,12.55177297
5154,21.42084168,10.71042084
5155,30.51530279,15.2576514
5156,33.84218899,16.9210945
5157,27.12721161,13.56360581
5158,25.31490388,12.65745194
5159,34.82951773,17.41475887
5160,38.74742148,19.37371074
5161,41.79216671,20.89608336
5162,53.30293372,26.65146686
5163,49.82083558,24.91041779
5164,53.52742775,26.76371388
5165,59.61473525,29.80736763
5166,59.79577228,29.89788614
5167,62.11994967,31.05997484
5168,65.21156647,32.60578324
5169,61.29950724,30.64975362
5170,42.97231318,21.48615659
5171,55.1399426,27.5699713
5172,52.91210243,26.45605122
5173,45.34333276,22.67166638
5174,43.50008853,21.75004427
5175,36.31741449,18.15870725
5176,25.43985476,12.71992738
5177,26.57431043,13.28715522
5178,18.89845093,9.449225465
5179,22.00781339,11.0039067
5180,29.84821867,14.92410934
5181,25.4885933,12.74429665
5182,23.96123575,11.98061788
5183,34.83564095,17.41782048
5184,39.79946331,19.89973166
5185,40.54884175,20.27442088
5186,49.78347445,24.89173723
5187,52.54890826,26.27445413
5188,61.53258575,30.76629288
5189,60.2965604,30.1482802
5190,68.35867014,34.17933507
5191,60.01047861,30.00523931
5192,60.94996984,30.47498492
5193,63.78280319,31.8914016
5194,66.13841185,33.06920593
5195,68.46039243,34.23019622
5196,46.23588455,23.11794228
5197,46.23178344,23.11589172
5198,39.77175465,19.88587733
5199,23.68541341,11.84270671
5200,30.21305294,15.10652647
5201,37.04488629,18.52244315
5202,22.73188082,11.36594041
5203,35.48226666,17.74113333
5204,25.7428498,12.8714249
5205,25.50929893,12.75464947
5206,34.63642803,17.31821402
5207,34.7400183,17.37000915
5208,46.82261783,23.41130892
5209,45.01440521,22.50720261
5210,53.35156434,26.67578217
5211,50.63871546,25.31935773
5212,58.49648109,29.24824055
5213,68.66762713,34.33381357
5214,71.22195647,35.61097824
5215,61.05322225,30.52661113
5216,53.59485078,26.79742539
5217,63.10069962,31.55034981
5218,59.50744559,29.7537228
