stage_id,S1,S1,S1
3741,2.741208269,344.1328329,319.1313158
3742,2.261301503,338.1026665,318.6052438
3743,1.551801752,342.0427304,327.8658733
3744,3.429158934,341.431084,325.1784256
3745,3.16696443,348.1460059,326.2666401
3746,3.841748364,350.1727799,331.1936241
3747,3.881685656,334.1079185,324.2378198
3748,2.534398265,337.6078493,333.0956966
3749,3.160099725,338.6658232,322.2768199
3750,3.088256613,334.3752893,325.2660109
3751,1.567424996,343.0911619,330.2517707
3752,1.562265139,334.9006424,328.3066408
3753,2.353679539,341.066714,316.4022587
3754,3.623541293,341.3211507,332.8341898
3755,2.817702903,333.2921079,320.370706
3756,3.117386124,333.8644826,332.9816088
3757,2.815225386,342.6206467,330.1814496
3758,3.718239087,334.620538,317.6280573
3759,3.82055758,351.8026909,329.3534166
3760,2.701737275,351.3818116,322.3678381
3761,3.34329561,341.4712737,332.7105057
3762,3.765081913,336.7113253,323.9008506
3763,2.819504274,341.6776016,329.5371956
3764,1.576896661,334.8629748,324.025788
3765,3.509291922,349.0683664,313.4973103
3766,2.94618746,352.3787919,318.7732695
3767,3.019876389,340.9873409,315.7515848
3768,1.790476734,334.8273989,325.5630528
3769,2.954359882,334.9894916,324.9678466
3770,2.457745504,345.9308579,323.7068563
3771,2.469420913,333.2240966,322.085247
3772,1.907948617,334.3281648,322.7112222
3773,1.825171818,335.4104458,322.7242522
3774,3.95437829,342.4867847,328.4637127
3775,2.947367835,346.599563,323.2066988
3776,2.931503655,344.2888616,328.3385895
3777,1.863984948,338.3777979,317.3494516
3778,2.997822299,349.0036738,313.9957778
3779,1.889734668,343.6280455,323.9275025
3780,3.182798737,341.0865495,321.4179582
3781,3.184670535,352.5345232,326.5174125
3782,2.246176567,350.2560495,324.0424982
3783,3.519001306,350.1881808,319.5539118
3784,2.311451343,349.4587867,332.3528705
3785,3.57401878,349.7529275,321.2863191
3786,2.819113693,349.7627468,318.0934566
3787,1.9708611,333.2247829,317.1599861
3788,3.270914928,338.9170687,313.7708224
3789,2.843065876,349.6802911,319.749824
3790,1.560608538,339.1215596,321.7248524
3791,1.832689001,339.6216212,318.4503
3792,1.768965987,342.1646254,318.5584861
3793,2.697148131,337.0855347,324.8864449
3794,3.831535293,341.6483662,325.4084734
3795,2.454061123,349.5192744,327.8334437
3796,1.599223114,339.5126329,314.8193636
3797,2.832444401,339.9721905,332.2949333
3798,1.958158902,348.8485333,330.1747793
3799,1.511556142,350.5359462,316.2685856
3800,2.381519926,333.9967134,329.5520705
3801,3.299838767,340.1566334,319.8338081
3802,2.723189745,336.0402905,322.5812558
3803,1.616495739,335.8392131,324.1013664
3804,2.774529812,340.3980062,332.5080655
3805,2.845992797,341.756055,327.0240898
3806,2.224130627,346.6556723,325.7371134
3807,2.431228742,333.3749612,318.2456148
3808,3.338048679,342.3388511,330.6682639
3809,3.203334555,337.617987,315.552708
3810,2.655531157,351.5024901,321.1618439
3811,3.464611818,339.8521175,326.9560727
3812,3.299874495,336.9513729,330.306334
3813,1.931355278,344.7757614,326.2280738
3814,1.963307115,346.0417632,317.0073751
3815,2.615695853,341.1722268,322.6171963
3816,2.658857444,333.5755769,328.3711898
3817,2.201305749,348.7570675,329.2749139
3818,2.536932848,335.3497686,327.1975311
3819,3.582335581,342.1071668,317.3090023
3820,3.357936217,341.2391088,316.5428334
3821,2.416223357,335.115442,326.3296448
3822,3.804305372,334.8523612,328.3914947
3823,3.81500392,337.1867161,315.890271
3824,3.606996191,349.3511077,328.8562122
3825,2.845653369,337.4310865,329.6934181
3826,2.584831471,350.6970839,325.0014431
3827,2.509056315,334.0910169,324.0601461
3828,2.577725107,343.322147,325.0940477
3829,3.496542015,340.3091485,325.4841341
3830,3.49363305,348.605061,330.6152514
3831,2.508207657,351.9990595,322.409687
3832,1.900052006,348.6257453,331.990089
3833,2.64610334,348.5325927,326.7406964
3834,3.22494112,342.0215278,323.5491625
3835,3.231048771,335.0347305,329.034309
3836,3.364720764,342.0730435,327.8386706
3837,1.519687464,335.898811,320.7207024
3838,3.265140577,342.9128542,331.0446201
3839,3.280347916,345.5312793,331.1100983
3840,2.151649476,335.2376161,322.3689534
3841,2.953412584,350.060171,317.9027543
3842,3.696824214,348.164767,315.1285763
3843,3.948396498,345.9107905,317.0867472
3844,3.749602537,342.3175503,327.9682978
3845,1.827371261,352.4778158,330.6096238
3846,1.614117114,338.7982028,317.1232389
3847,1.813600705,350.6180025,318.3722183
3848,2.687523986,347.5547198,316.0851367
3849,2.640672989,342.7063752,315.8070986
3850,2.659483295,337.727761,326.7235702
3851,3.37378729,333.5933777,330.949354
3852,2.433904694,345.0764232,328.0537141
3853,3.165697027,345.6304659,331.2588006
3854,2.941670688,348.8216447,332.6504391
3855,1.792041395,335.7913518,327.5928995
3856,2.905181671,338.7625218,313.8749868
3857,3.003950583,336.0008911,315.554895
3858,3.15363911,347.3852509,313.2212199
3859,2.674503329,341.1474892,332.6568535
3860,1.551204011,339.158708,327.5672695
3861,2.717030441,335.105901,332.946942
3862,1.630220109,336.1735941,313.2619903
3863,3.966791407,345.7383022,324.3174654
3864,2.616188039,345.2608642,328.9911642
3865,2.644862787,352.8639851,331.506032
3866,1.769716778,342.6544416,326.9157062
3867,2.092675187,337.6088414,331.2286991
3868,3.854006122,352.6999699,323.9922665
3869,1.863442489,339.0115168,331.359122
3870,2.936139783,338.541774,317.3462231
3871,2.242474987,340.013199,332.6115406
3872,2.706219656,344.3063425,331.4055938
3873,3.53285954,352.4065846,321.8460814
3874,2.70683336,351.9770025,323.0901861
3875,2.165609397,349.5331847,321.4940388
3876,1.618104781,351.2657458,314.9108605
3877,3.325359613,352.0553736,331.9294476
3878,2.56883198,337.5729705,327.144899
3879,2.481055948,351.873907,314.6310076
3880,2.922276993,347.4999786,322.6072903
3881,2.717711723,345.5696329,329.1355016
3882,3.558337338,348.2087461,326.3849652
3883,3.923882483,347.6517685,317.222579
3884,1.906123171,347.7172014,318.9791919
3885,2.357954751,334.5668454,327.8802678
3886,1.925089998,334.0581157,326.3141444
3887,3.694066418,349.2606452,318.2623592
3888,3.864853384,337.5532079,326.340839
3889,1.742467476,336.9411707,327.3122899
3890,1.813810885,352.1640266,320.378749
3891,3.560617671,334.2767052,317.4378205
3892,3.245493716,335.139019,317.661146
3893,1.799319014,352.8734825,322.1434091
3894,3.715813264,339.6059099,331.3381324
3895,2.924742229,334.2631711,331.3340423
3896,3.754385429,342.995387,328.9448976
3897,1.570497096,334.661284,331.051436
3898,2.673504491,349.0593792,326.6155806
3899,2.358360969,345.1778064,319.5697679
3900,3.225193923,351.380817,318.8862807
3901,2.376849228,341.9499156,329.2521244
3902,1.714281282,335.6826749,313.4110644
3903,3.766894814,333.3641829,330.7009246
3904,2.594401422,352.2820865,320.4876695
3905,3.462042026,340.0908913,320.8565515
3906,3.525869,345.8792089,328.2015382
3907,2.937913823,341.5344943,326.0007599
3908,2.314182866,338.9021541,331.1343945
3909,1.956990412,333.4348466,316.855908
3910,2.678685334,345.5934899,324.4714872
3911,3.195637602,334.6264637,319.2216896
3912,2.216267372,342.2576807,324.1458901
3913,1.998898179,346.4181917,325.5298873
3914,1.725802059,351.7921942,322.5629909
3915,3.091986292,346.0901881,321.726797
3916,3.826651057,333.3940766,316.2318534
3917,2.108588679,352.5407085,331.9827326
3918,1.690949839,349.0462706,321.7140931
3919,3.16586929,335.6949326,329.343816
3920,1.622693041,348.1160564,317.0578494
3921,2.294609698,335.1575926,330.4461488
3922,3.474912049,351.406127,323.4855662
3923,2.689502698,334.6260107,326.7111423
3924,2.839734787,345.1530031,331.9251087
3925,3.495707849,342.4180827,330.4783706
3926,2.753688123,340.76166,330.6912602
3927,3.486392497,334.3575058,331.2496117
3928,2.858655751,339.9877731,318.1514623
3929,1.504104423,352.4467913,327.1230893
3930,1.982832763,345.7219379,320.5950404
3931,2.677763414,343.6121621,327.4635661
3932,3.607191414,345.5977292,324.7745608
3933,3.038510435,335.6821152,321.6089541
3934,2.2180553,333.2556244,324.0900066
3935,2.9409225,338.5888955,315.4982032
3936,3.957282143,340.7118808,323.9275519
3937,3.621036846,333.8967746,314.2960597
3938,2.991811639,350.6099422,314.2499638
3939,1.607019651,346.7754944,313.8902713
3940,3.215652229,335.0506146,328.0353146
3941,2.707063449,348.0686057,317.7851468
3942,1.762933446,345.8028587,315.349091
3943,3.561003235,336.4997838,315.0973705
3944,2.125372458,337.2773909,314.1886462
3945,3.745829468,349.2594536,333.1197837
3946,3.83306755,347.2645673,313.8113768
3947,3.373565204,350.2952197,327.7506653
3948,3.771975368,338.8081527,324.7828199
3949,2.559377608,340.9774887,315.7427951
3950,3.402044117,340.9816534,318.459857
3951,2.086020921,352.1306463,326.077431
3952,3.800711792,352.8635528,325.224823
3953,2.905635361,340.7750221,329.0005788
3954,2.610152498,347.5474633,325.3841338
3955,3.72318999,350.7901286,319.739345
3956,1.5906896,352.8873367,322.4745781
3957,3.137481538,337.6819361,323.6647787
3958,3.08753139,349.2498198,323.1728258
3959,3.237587942,335.5119796,320.2378239
3960,1.87815559,352.599813,323.7306877
3961,2.108525389,334.4362575,313.9252314
3962,3.736433522,335.1782622,332.8884594
3963,2.924206802,351.4851026,314.5154285
3964,3.77768625,335.6852928,318.42834
3965,2.114140721,342.0118602,317.7732308
3966,3.486410705,337.9904265,329.1023551
3967,1.531029073,335.9283923,315.6952969
3968,2.712189687,351.366404,324.4168346
3969,2.412723202,336.1528863,321.2905128
3970,2.00810794,344.8496052,332.5971824
3971,3.895455778,337.4440215,317.4904848
3972,1.945726042,336.7760089,320.9863738
3973,2.057519218,333.2730535,322.018584
3974,3.043281285,348.3409822,329.3250593
3975,2.507019011,350.9564799,315.7326051
3976,3.111207554,336.5347844,332.526057
3977,3.916372639,352.2407737,332.8019971
3978,3.863305802,351.707686,313.7810186
3979,3.650129724,344.6077983,327.1398884
3980,2.756202633,344.1481328,324.3380286
3981,2.786629577,335.7352767,326.0798774
3982,2.475438594,352.5016256,323.6300721
3983,2.423796086,333.5045584,332.3189031
3984,3.161844492,347.5609933,315.8555578
3985,3.527119556,335.4597646,327.3179972
3986,1.933306368,341.5661486,325.4020627
3987,3.126322599,335.1580818,314.8678529
3988,3.164704689,348.5192353,329.0770952
3989,3.248468131,333.3690954,329.3499531
3990,2.525000426,341.138324,320.61553
3991,3.951578678,344.8041268,320.553936
3992,3.76750399,336.0007332,323.6176964
3993,2.754451947,333.9386188,315.0302446
3994,3.226996259,338.8063195,328.467965
3995,1.94055182,347.4021035,318.6877096
3996,3.606414385,345.1471879,332.8496091
3997,1.937323162,339.938693,330.3564488
3998,3.360810764,339.3885236,320.5345571
3999,3.005549065,342.2436735,322.4416857
4000,3.807056456,343.1524243,330.1694246
4001,2.772723133,347.5492518,317.6828397
4002,2.552936087,345.3462536,330.1195575
4003,3.651074125,338.4893562,321.8161746
4004,1.905602184,333.5470196,332.0415046
4005,1.834732806,340.4525066,322.8797193
4006,3.497217889,337.0347961,315.1231899
4007,2.944565918,339.2140949,330.5588218
4008,3.1141085,334.9016832,326.2678372
4009,2.672696024,338.1051337,315.7556246
4010,3.596102521,348.6760269,322.4502112
4011,2.347102977,352.0654424,332.0014737
4012,1.967491732,335.9094178,323.2014421
4013,3.311677302,349.6885895,317.3119309
4014,2.08525289,346.7360873,328.0666898
4015,2.437597511,342.6755807,320.3483691
4016,1.999258692,347.1438683,323.2334162
4017,1.653234212,342.116032,324.8525091
4018,3.733263034,344.3841291,331.0144141
4019,1.787523065,336.405944,331.6519305
4020,3.436223355,350.9366233,327.763477
4021,1.778692683,341.4617192,317.7023066
4022,3.07160659,343.7675635,326.6043065
4023,3.300288855,338.2882736,316.3279733
4024,1.637890663,337.0729159,315.9209704
4025,2.302420889,338.1445446,332.150258
4026,3.197944823,346.1992186,323.4917343
4027,3.084595569,335.0182752,321.671236
4028,3.218942824,336.93544,328.0494341
4029,3.304488557,341.3437303,320.1723907
4030,1.501668035,338.760377,316.8002426
4031,2.976120532,346.7053176,328.8676281
4032,2.284618847,336.3498192,321.922687
4033,2.151964693,348.1715304,319.7787338
4034,2.549069389,333.6012796,317.9223524
4035,1.852412284,335.5477324,323.3907041
4036,1.643895194,352.4739418,320.9230217
4037,3.461114763,333.6484551,325.1584949
4038,3.340775704,341.4293379,327.0450226
4039,3.218433991,349.0133427,315.8732273
4040,3.197207396,343.9084641,316.630395
4041,3.542269796,351.9397432,314.4031107
4042,2.887225618,351.9820108,324.8976615
4043,3.346742816,350.0747315,330.3016789
4044,3.785228883,336.7088832,318.0746417
4045,1.837443342,351.9458536,329.4915021
4046,2.544023268,335.8039522,333.0386246
4047,3.580284039,338.038255,329.6292178
4048,2.931963265,343.4169494,321.7909038
4049,3.799415991,333.2656242,325.7616203
4050,1.561364348,347.9524889,325.947509
4051,1.718118286,334.3835665,332.4387796
4052,3.393770295,341.0843712,318.5643136
4053,1.598182178,351.1127131,313.3729076
4054,3.496650912,347.8337915,327.4576448
4055,2.617755948,352.0919702,325.6595769
4056,3.175890197,352.9483743,325.1893105
4057,2.967270944,351.7248558,325.1925455
4058,3.95081665,344.5660691,320.5885754
4059,2.446097206,337.8623909,320.4321636
4060,3.346974591,350.1557748,330.5697946
4061,2.82982556,341.7955767,319.6334005
4062,2.839614526,349.0820462,318.7048777
4063,2.489974252,338.6824405,314.9684904
4064,1.797663587,334.0803586,319.8128115
4065,2.308955046,343.6539672,321.701714
4066,2.864102182,333.2746994,313.2463383
4067,1.899546979,344.2197326,314.4474658
4068,2.447771295,334.8860044,330.6950536
4069,1.947097401,351.1469644,325.5179405
4070,1.739704668,342.2335191,313.7240836
4071,3.191332634,346.8253815,319.8289469
4072,3.151840136,336.880451,321.8956347
4073,1.927828813,343.6902447,326.4350713
4074,1.959930855,339.192448,317.5481866
4075,2.321999964,343.2075341,319.1566249
4076,1.679552495,343.6172366,314.6988116
4077,2.342016671,340.5393395,313.8763664
4078,3.992169558,340.4206671,332.0377066
4079,2.448416436,335.3852619,313.5740702
4080,2.132410848,352.843609,323.0389815
4081,3.665760492,345.9954748,332.085511
4082,2.550663681,333.7364509,322.7929664
4083,3.013617143,335.4720582,326.9728724
4084,1.945808675,335.5329778,330.4933808
4085,3.042648319,336.1388384,332.775855
4086,2.689402515,344.1221022,323.9520646
4087,2.858084784,343.0362531,329.5379946
4088,3.669057296,344.807615,314.0200359
4089,2.180734723,345.4541307,331.8797824
4090,2.665872959,335.5722537,324.4232505
4091,2.969796848,349.34264,330.1716547
4092,3.667571819,351.557086,323.1558982
4093,3.081775646,351.5349853,314.4370564
4094,1.84351778,348.9244684,325.5417399
4095,2.004376962,345.6181179,318.0246396
4096,2.227403827,348.9069184,324.0542723
4097,3.353249719,333.9193086,318.8485211
4098,1.666810213,347.550003,325.6091556
4099,2.518997889,351.5695094,332.6812215
4100,2.651608927,334.4958502,313.7552354
4101,1.834854953,349.6370464,320.10879
4102,3.600579555,336.0738194,317.7982492
4103,3.011563224,336.9211681,329.7220965
4104,3.913920036,341.1292131,322.0474493
4105,2.808222272,337.9670086,314.2540267
4106,3.581120179,336.8958604,318.4423487
4107,2.612432832,341.3777896,326.5210294
4108,3.214127905,335.6366862,328.8658725
4109,3.003054038,351.9780814,314.3553132
4110,1.877933704,346.992402,319.9768646
4111,3.911968225,347.3521977,332.9638099
4112,3.902372262,342.8087766,319.9711624
4113,3.139716957,338.5560492,313.624342
4114,3.861160024,349.2500991,326.7140505
4115,2.689615086,352.4057782,331.9015674
4116,1.557566041,347.6007285,324.6754296
4117,3.148050082,352.0555161,316.5443946
4118,2.85678792,347.0665969,322.354738
4119,2.298710935,353.1442112,326.7266187
4120,2.973584115,347.5242392,321.781755
4121,3.157086458,342.7104307,332.0917349
4122,3.595339294,335.784814,327.0889481
4123,3.777541321,341.1657825,332.3777045
4124,2.059844734,352.5352581,319.7743938
4125,2.70136548,346.7228772,316.9548592
4126,1.617457681,337.6602026,321.9050854
4127,3.098474096,343.1257869,330.8651219
4128,1.772226295,349.9427751,328.7699046
4129,3.162658881,333.9671627,323.813983
4130,3.160028599,335.6691018,314.613488
4131,3.596853873,341.8060755,316.041997
4132,3.548840186,338.7518266,320.4789849
4133,3.280447254,349.002647,327.3778007
4134,2.195843999,339.5105894,323.7909554
4135,1.999131177,334.7522274,331.8864596
4136,3.445770601,335.4304673,326.664978
4137,3.358111334,338.601845,314.0088192
4138,1.697131619,338.18477,316.0759531
4139,3.061152823,338.1352157,320.5771924
4140,1.660652344,352.0021027,330.6944863
4141,3.04767188,336.6567979,316.0282078
4142,3.532103944,335.8942043,320.2823851
4143,2.835800828,340.5412118,327.7008942
4144,3.10456948,346.0680356,329.4416948
4145,2.964867841,348.496706,320.4863804
4146,2.918361328,340.5495802,326.5764653
4147,3.253722508,335.4497554,317.2729322
4148,1.893924191,333.481276,323.1691922
4149,1.562187659,336.6666938,332.4446772
4150,3.160357671,345.8400928,318.8039072
4151,1.700510928,343.8608726,328.352863
4152,3.318507451,351.3205815,332.4323389
4153,2.2413645,338.3347969,314.166764
4154,2.945229079,333.6256563,320.398155
4155,2.969071229,345.895287,322.5640298
4156,3.146698195,342.2321586,331.9730547
4157,2.568912599,347.7433648,317.2813999
4158,1.981256646,352.4315069,313.7417866
4159,2.086098783,333.1965489,325.1175173
4160,2.367754679,349.9650109,319.1053256
4161,2.196625855,337.5269766,313.3632651
4162,3.259231649,349.9759976,328.0438944
4163,3.128114041,346.1817627,331.464192
4164,1.591022947,334.53171,321.9333743
4165,3.923033359,335.7944091,327.8974198
4166,3.990341349,346.9855354,316.5791499
4167,2.326733836,340.8488826,315.0240677
4168,2.490112161,338.1083999,318.2073489
4169,3.08303526,345.9860162,323.8092673
4170,2.716545327,348.3489654,314.7579207
4171,2.575237927,338.1046688,323.6394812
4172,3.816119961,342.9053513,316.7365479
4173,1.807968738,333.7160772,322.7092696
4174,2.176376973,338.8423524,318.4472114
4175,3.344688207,348.2632676,325.0806928
4176,2.338324696,337.173944,321.6489801
4177,3.8869365,345.8194234,331.7377317
4178,2.108646629,347.9933176,322.3462703
4179,3.843447844,347.6963907,332.519989
4180,3.506785556,352.3910475,328.9737786
4181,2.147391354,334.8242551,318.4961738
4182,3.816719191,341.0293387,330.4498203
4183,3.594663965,353.0823538,318.9723137
4184,3.903589486,352.3670206,318.6683675
4185,3.843248218,343.9810705,325.4083569
4186,3.549946167,350.0639838,317.2534016
4187,2.975651045,337.2224665,330.2854417
4188,2.198002501,349.5308059,323.3961597
4189,2.953485707,352.7132323,325.6409535
4190,2.057068115,341.2944321,320.0722995
4191,3.158319385,350.0484865,331.8177342
4192,2.739601654,350.6929161,329.8725711
4193,2.335591185,342.1708176,327.8223837
4194,1.636724578,351.7100054,330.3808331
4195,2.377460423,334.3206742,326.3291197
4196,2.667146182,347.896596,328.7863317
4197,2.807554675,341.0353969,333.0826328
4198,2.82574327,342.5662438,328.8476535
4199,1.911794168,338.9007038,319.7017317
4200,1.745233511,344.1117577,313.6812303
4201,3.930208105,352.3621345,323.1613996
4202,2.704278111,350.4421941,329.8527917
4203,2.644505463,344.1310661,331.986609
4204,2.96819771,346.7419789,331.63121
4205,2.299235817,352.366344,326.6557044
4206,3.15421951,347.776711,320.2278029
4207,3.756482969,345.4306873,327.5359916
4208,3.945294974,343.9803465,324.142032
4209,2.695016955,343.4110388,322.5825934
4210,3.175419932,333.9107687,330.0704955
4211,2.875330385,342.7606291,327.177636
4212,1.58793221,341.415226,320.6194494
4213,3.600413408,344.17731,314.7825002
4214,2.137088638,350.1999929,332.1841805
4215,3.333228593,343.7259377,318.7569522
4216,3.932481824,340.1133478,315.0705903
4217,2.206094967,335.6149541,316.6039909
4218,1.820795087,350.3976924,330.555825
4219,3.519496482,341.7320535,330.3227432
4220,3.230412414,345.4785624,325.1167707
4221,2.547463358,336.327253,323.9974722
4222,1.796304322,343.5400686,333.0558496
4223,1.522519275,337.2506359,330.054259
4224,3.665142856,336.7024584,314.623863
4225,1.883361996,346.0220844,328.3792438
4226,2.50207149,349.3142582,331.5243919
4227,3.196428751,350.3860092,320.2393795
4228,3.046056439,352.4878855,315.9902586
4229,3.109778215,340.5207873,323.674972
4230,2.878068378,338.3092389,324.3341342
4231,2.677062808,341.5912901,328.6519445
4232,2.019524472,336.7045461,331.2220825
4233,3.663177454,334.3287887,315.6334793
4234,1.968484293,348.1694838,323.2177028
4235,1.868351705,339.0808872,331.8540541
4236,1.532677973,338.7873465,326.0024665
4237,2.775245808,335.2072105,315.3607323
4238,3.040758293,336.7331084,322.4946802
4239,2.135650009,340.9218961,315.7403203
4240,1.769423172,337.4791297,329.9080577
4241,3.540245877,351.1000184,313.8463915
4242,2.439514834,351.7733798,326.2812254
4243,2.79327172,335.6700495,321.5485551
4244,3.747557877,333.5527262,322.8406002
4245,2.831290773,340.3510825,315.933467
4246,2.927058538,340.0417392,315.7848734
4247,2.510006368,334.6246414,319.4788886
4248,2.076492117,348.9481035,331.9149122
4249,2.095551612,333.3965203,326.7545939
4250,3.317806647,350.8322785,329.7593109
4251,3.073367422,339.976807,330.5489024
4252,1.999564925,340.1777267,316.2481895
4253,2.194978147,336.1881692,331.2484321
4254,2.915147903,348.3328884,327.5031852
4255,1.734060375,333.1675461,326.6264081
4256,3.512968076,338.9824272,319.9763134
4257,3.85209655,350.690389,319.425861
4258,3.173449852,347.9693172,331.1222621
4259,1.877210985,335.5013971,318.8496604
4260,2.008789328,346.0194743,320.1138198
4261,3.65431008,352.8743201,332.5197872
4262,3.87117403,334.2911495,323.1483814
4263,3.777376842,334.5485915,333.016232
4264,3.934251564,345.76496,321.9925371
4265,3.513060302,346.7874915,321.8386257
4266,1.752682495,345.357618,318.5087507
4267,2.511976731,348.2233904,317.9108009
4268,2.927575133,346.6869187,329.3273147
4269,3.037595796,350.0339229,325.8773364
4270,2.675190198,337.6017161,329.7416669
4271,2.448683536,339.7754105,324.2707586
4272,3.429704038,353.0536965,313.2995953
4273,1.65303782,349.2050693,332.7979552
4274,1.77844642,342.3668742,315.8284978
4275,1.65991122,349.4380684,317.3342099
4276,3.846910825,333.3808577,320.8906181
4277,2.119360804,344.2250253,317.0515958
4278,3.126064174,335.1959414,315.8018997
4279,2.447297596,350.8130088,317.2158112
4280,3.343934064,338.4758276,321.6119511
4281,3.394376245,350.7939518,331.8913175
4282,1.528395497,342.3878428,315.1670266
4283,2.381679087,338.8507058,324.0908615
4284,3.821311733,341.2590118,327.1081732
4285,3.693524176,347.9006217,326.799374
4286,2.636265829,348.8962582,322.9381759
4287,1.923753269,352.9842116,320.2617317
4288,2.151606209,350.176853,328.4253901
4289,3.982547519,334.4359402,327.3965877
4290,2.399236506,338.7406568,317.3552657
4291,3.14304218,344.2140501,325.0423493
4292,2.148622697,349.420936,319.4988555
4293,2.077490296,344.7980156,316.8560732
4294,1.629133063,352.4112588,317.0371212
4295,3.405273679,335.0036111,332.9757691
4296,2.741631239,334.6612391,319.3828233
4297,2.349272931,348.9211987,322.3932991
4298,2.970236095,333.6424213,314.259673
4299,1.956228782,337.1069831,319.5682542
4300,1.969020216,338.460748,322.7845984
4301,1.675085954,344.1511177,318.6853194
4302,3.544890709,349.5403416,325.9880462
4303,2.499351789,343.0729817,315.615704
4304,3.3824663,345.9992145,327.0547585
4305,1.784235956,337.482423,316.8704697
4306,2.743600707,346.09245,321.7705599
4307,3.362634831,343.9407416,330.2346513
4308,3.546145863,341.6914682,316.8334696
4309,2.980429784,337.8911052,325.5403199
4310,3.71436131,333.3691277,325.5619283
4311,2.553159895,349.6739664,320.6427011
4312,3.265989053,349.3189256,318.8788699
4313,1.501884128,343.1989795,314.4192199
4314,2.189468517,335.8003119,317.5370797
4315,2.747262102,344.5535347,330.4945227
4316,2.432356315,349.9963232,326.5171541
4317,3.451685458,342.7792405,324.4674582
4318,2.626006218,334.6335722,316.4972729
4319,3.640178225,334.7469745,320.0944615
4320,3.075963689,351.1111372,315.566675
4321,2.982679395,337.5811051,329.3931238
4322,2.475523358,338.1749414,327.2099888
4323,3.509905117,340.9175172,323.3787325
4324,3.83847401,349.400723,318.6848894
4325,1.83942983,351.5315198,321.1272363
4326,1.643679571,338.5517892,326.7768528
4327,1.886606202,347.0275525,327.1202752
4328,2.911571806,345.1737464,326.0485622
4329,1.557970713,342.1011875,320.4610777
4330,3.083117056,348.930716,317.8815957
4331,2.260790755,342.6087254,326.7895952
4332,2.086007054,350.5605011,317.8211429
4333,3.665085803,351.2562421,328.8675314
4334,1.607676897,350.366512,330.7456738
4335,3.642496646,350.2721158,321.8266674
4336,2.588838068,350.7887531,319.9791286
4337,2.606116355,350.7821124,327.4304611
4338,2.206800234,337.7860576,327.3669647
4339,2.049637446,338.4706008,325.73783
4340,3.268377369,339.0370921,327.9526917
4341,3.01752538,352.00342,314.8348484
4342,3.277081327,339.7467668,322.8371239
4343,3.627077283,352.6841967,316.8431821
4344,3.991132334,340.9728724,328.6918386
4345,1.814984599,334.055604,332.2151054
4346,2.387789573,347.086348,323.9265205
4347,1.726302468,349.3665643,317.8341855
4348,2.809157777,338.1877829,332.9897962
4349,2.081044481,351.3895893,324.3770822
4350,2.049483739,334.4034707,324.8820753
4351,3.177126408,340.9877781,319.2002859
4352,2.877488449,339.2704386,316.8971816
4353,2.654220731,345.4580369,328.1012345
4354,2.732944984,340.8998408,324.8541247
4355,1.676152789,351.9288975,322.1864932
4356,2.522375221,343.1664626,314.0240463
4357,3.389352165,339.5039861,322.2691926
4358,1.632555828,340.1687398,319.2466279
4359,2.229333517,343.7921634,323.392077
4360,2.852104488,337.6724562,321.9997092
4361,2.296065796,347.0299349,329.9368958
4362,2.151016774,343.5355353,313.4834752
4363,3.81654,337.0774092,318.6165016
4364,3.794620057,339.4771218,315.0239744
4365,2.649754917,352.8553093,331.1442613
4366,3.296936151,348.5873337,330.5371323
4367,1.611949053,352.3238115,320.9290088
4368,2.75578393,351.1841205,329.1110276
4369,3.844928601,344.1591948,330.4758354
4370,1.978295801,339.7195782,324.8394205
4371,3.357318773,336.8339842,332.9158056
4372,2.459592146,346.203347,322.6785511
4373,2.198082697,336.4407167,316.3890713
4374,1.797517255,334.9588592,324.9494513
4375,2.108841076,344.7045485,325.0682003
4376,2.405508892,347.510506,313.3310857
4377,1.538993112,343.646537,319.9208233
4378,3.170718333,344.7249929,316.2449874
4379,1.929647891,338.839694,328.2568605
4380,3.898884851,337.7613751,319.1139349
4381,1.644241017,343.3502779,325.1825708
4382,2.235445268,350.2037758,317.0467554
4383,2.812168641,336.7641253,314.6738518
4384,2.751164002,340.7610045,326.5055095
4385,2.993959809,351.248571,319.7338304
4386,3.923062033,349.3507501,317.2275628
4387,3.777236177,337.5093515,332.8160996
4388,1.636614653,350.5954141,318.0935912
4389,1.687956943,342.7202113,321.3870486
4390,3.158984824,340.5086036,317.7564439
4391,3.369878493,348.0864374,319.0456914
4392,3.424866589,351.4091107,332.8895578
4393,2.135032948,336.6162816,331.2461649
4394,2.830123466,339.00307,326.0927482
4395,1.833949077,335.6860411,332.6023699
4396,3.686449396,343.8987911,328.0655987
4397,3.438460985,343.117047,318.3548307
4398,2.277070334,337.9205471,324.3207211
4399,3.769917087,339.7742822,315.5465122
4400,3.87056959,345.9735771,330.7308932
4401,2.560603333,351.3036285,315.0997157
4402,1.66655683,336.6123587,319.3230401
4403,1.670955725,351.1502473,317.9626551
4404,2.395115083,352.7078177,321.0404788
4405,3.773197576,347.9378829,320.7883747
4406,2.377511303,347.4391067,318.3411305
4407,1.753067941,350.1847753,331.3478114
4408,2.332007644,350.5458027,315.0152288
4409,2.907765686,352.3443461,322.4193707
4410,3.56617519,339.0647072,317.6923072
4411,2.348672729,333.4909092,329.9652806
4412,3.841022575,338.0849473,329.7061806
4413,3.280272014,347.3292285,317.2061179
