loadshift_id,LS1,LS1,LS1,LS1,LS1,LS1,LS1
4739,3.696576579,0.000320635,3.617613236,0.007799297,0.000746188,0.00034428,0.000322256
4740,2.949720875,0.005397154,1.921077739,0.000917048,0.000913722,0.000898796,0.000486871
4741,3.235356637,0.001835701,3.191259466,0.002153895,0.000144617,0.000400672,0.002853041
4742,4.921845128,0.008397769,0.454296101,0.008864914,0.000872415,0.000438472,0.000125725
4743,3.388420818,0.005209478,2.595652912,0.003201979,0.000443658,0.000773775,0.00241793
4744,4.406315462,0.003531945,1.243797224,0.007272035,0.000254815,0.000198497,3.88609E-05
4745,3.566605757,0.004388551,1.59426902,0.006949848,0.000747861,0.000854976,0.000227909
4746,3.775093638,0.005577719,3.907585368,0.005244014,0.000126853,0.000484931,0.001172802
4747,2.587189511,0.007811488,1.103248315,0.005103591,0.000529681,0.000466614,0.00235643
4748,2.752496111,0.005883909,3.233695439,0.004363769,0.000142107,0.00069871,0.000126646
4749,3.101722743,0.00449378,2.392111167,0.001069927,0.000835558,0.000184499,0.001093252
4750,4.499775359,0.00401536,1.124835011,0.006235476,0.000304893,0.00019789,0.001224737
4751,3.517026014,0.008535152,0.007812212,0.001466797,0.000290078,0.000264477,0.000125012
4752,3.932790234,0.003217299,0.772094596,0.004272667,0.000147433,2.75698E-05,0.000368128
4753,3.089819947,0.006515189,0.203083942,0.001573792,0.00047229,0.000592479,0.002614705
4754,4.772165513,0.003732888,1.642038422,0.005603052,0.000779124,0.000815596,0.000935641
4755,2.635225916,0.008963843,3.610247879,0.003635959,7.80059E-05,9.68993E-05,0.000113167
4756,3.389893789,0.005299074,1.812150986,0.001146663,0.000986639,0.000634638,0.000256524
4757,2.747132164,0.000577364,3.220271943,0.00589834,0.000279751,0.00040202,0.001509383
4758,4.654447975,0.003537902,0.167313385,0.005672343,0.000851782,0.000811303,0.000858195
4759,2.577647097,0.008327482,2.28580344,0.001619622,0.000843445,0.000116153,0.002752151
4760,3.113265113,0.007214291,0.333723404,0.009250896,0.000145171,0.0005738,0.001499351
4761,4.736765064,0.008443499,0.557980618,0.003267468,0.000298765,0.000376361,0.002117906
4762,4.954644108,0.000147611,3.640508153,0.009294089,0.000363644,0.00016158,0.001452392
4763,2.988726168,0.003166872,3.865397156,0.00517201,0.000834753,0.000238845,0.001843804
4764,4.785185645,0.00601183,3.722041925,0.008008153,0.000759432,0.000285306,0.002639853
4765,2.63200523,0.004107891,1.003352932,0.004745218,0.000356932,0.000591248,0.001358796
4766,3.448513588,0.005866097,3.998343655,0.003878806,0.000654355,0.000171929,0.000800909
4767,3.330678026,0.005607164,0.438782456,0.001654677,1.39771E-05,0.000921611,0.002520977
4768,4.238019426,0.002687979,1.316617073,0.007492358,0.000898369,0.000197874,0.00111287
4769,4.293655124,0.008096343,1.491400555,0.006914306,0.000546279,0.000652966,0.002019764
4770,2.677961093,0.005975162,1.083613146,0.007039693,0.000935742,0.000104505,0.000365748
4771,4.845518226,0.000883001,3.960363998,0.000775311,0.000418816,0.000772941,6.05968E-05
4772,3.150683958,0.004612009,0.648747019,0.008445744,0.000114321,9.58848E-06,0.001286046
4773,4.744458698,0.008511791,3.945741193,0.007499475,0.000125407,0.000425102,0.001656983
4774,2.959557986,0.009181846,0.854512687,0.003013981,0.000862963,0.00013899,0.00273081
4775,4.219213086,0.004754553,1.986711301,0.001745736,0.000880254,0.000306336,0.001242665
4776,3.097148462,0.002286419,2.274283767,0.009274152,0.000497587,0.000501494,0.002860616
4777,3.473295556,0.003293373,0.739668413,0.000323088,0.000239384,0.000794416,3.96008E-05
4778,4.600779088,0.00039453,0.798315891,0.007121421,0.000648461,2.79303E-05,0.000104244
4779,3.370697776,0.001154173,0.636242846,0.00995622,0.000962322,0.000270413,0.000337224
4780,4.541968703,0.004260638,0.766316065,0.006424481,4.81503E-05,0.000630702,0.001970567
4781,4.803519111,0.000704289,1.482674272,0.00252176,0.000155605,0.000905444,0.00163627
4782,2.839208703,0.000759977,0.346466177,0.00640879,0.000661535,0.000710122,0.00182221
4783,2.738304951,0.008114134,2.342810869,0.008699774,0.000315906,0.000339293,0.001893874
4784,4.252280368,0.00718717,3.546425403,0.005802004,0.000397374,0.000323757,0.001954746
4785,3.232153902,0.009532446,0.220336018,0.004793232,0.000548584,0.00066929,0.002749733
4786,4.196649101,0.00920503,0.76893064,0.007698862,0.000380297,0.00084858,0.001947007
4787,3.98399735,0.008416347,0.760866658,0.004089636,0.000209382,0.000123482,0.000361374
4788,3.837606795,0.003242605,0.868446916,0.003474885,0.000661925,0.000347751,0.00056035
4789,3.897475837,0.000346045,2.572108243,0.002242595,0.000409833,0.000397004,0.001545854
4790,3.113163237,0.006594518,2.318441759,0.009317774,0.000470784,0.000622051,0.001957499
4791,3.048294207,0.00160358,1.485833711,0.002185475,0.00010434,0.00043416,0.001021536
4792,3.247912487,0.002315945,0.095698683,0.005816887,0.000112352,0.000492261,0.001182998
4793,2.8808793,0.008036322,2.687714301,0.009157424,0.000119131,0.000812927,0.0005601
4794,3.593303916,0.006554276,2.170657148,0.003006182,0.000364367,0.000503171,0.001504754
4795,3.410010573,0.005915772,1.491639247,0.007981384,8.83283E-05,8.45271E-05,0.000488139
4796,3.35460407,0.006025494,0.372276152,0.006566293,0.000801928,0.000326872,0.001893457
4797,4.250107972,0.008513007,3.994276982,0.006888774,0.000182777,0.000183275,0.002239049
4798,3.713885682,0.005447407,3.239897268,0.00104315,4.75041E-05,0.000136783,0.001459277
4799,2.830812748,0.009216346,1.524864689,0.007966172,7.23404E-05,0.000636639,0.002483616
4800,3.707009786,0.004755002,1.891015628,0.007294941,0.000899315,2.70934E-05,0.000643372
4801,3.313372263,0.002573308,0.603847917,0.002826963,0.000693427,0.000146799,0.001549911
4802,4.176261751,7.65192E-05,2.1440979,0.009794279,0.000133152,0.000296859,0.002559513
4803,4.308292334,0.003370287,2.062197857,0.007789747,0.000380072,0.000595014,0.001276101
4804,4.283637736,0.000881051,0.513468948,0.006101561,0.000741212,0.000863332,0.000323437
4805,3.567597818,0.002065212,1.996123901,0.007253864,8.85911E-05,1.12346E-05,0.000398646
4806,3.376049965,0.004496845,1.329391083,0.001254431,0.00016174,0.000854554,0.00042905
4807,3.889213614,0.008507948,1.187444145,0.001919778,0.000627951,0.000159365,0.002182614
4808,3.511679578,0.004474954,1.791903576,0.009491516,0.000701114,0.000204144,0.002642264
4809,2.88754635,0.008716917,3.970587023,0.00441341,6.33392E-05,0.000609387,0.002732382
4810,2.847489766,0.00600946,2.768213243,0.008672451,0.000565614,2.8295E-05,0.000588087
4811,4.855116975,0.004766498,0.929110506,0.006766206,0.000546977,0.000152558,0.001966141
4812,3.168794808,0.005068194,1.61907152,0.006702553,0.000770525,0.000213108,0.002974551
4813,3.562464175,0.001571357,3.168824535,0.003896587,0.000738111,0.000445536,0.002510774
4814,4.87400559,0.005978255,3.471102794,0.001213339,0.000231372,0.000456157,0.002603808
4815,2.606409743,0.001104667,1.464899098,0.007930505,0.00076651,0.000876329,0.001648973
4816,4.100641107,0.004646745,1.490771809,0.006705305,0.00089417,0.000289356,0.001090907
4817,3.381131995,0.004371337,0.88644303,0.00189875,0.000598821,0.000637187,0.001095501
4818,4.016777652,0.008169648,1.01868614,0.007193421,3.43768E-06,0.000845324,0.001742717
4819,4.385633443,0.001451908,3.286773178,0.006883148,0.000933184,3.92124E-05,0.002631781
4820,4.993423378,0.007486305,1.692518947,0.002494944,0.000283271,0.000453644,0.001512912
4821,2.96685492,0.001175923,1.86239014,0.006981881,0.000481318,2.40045E-06,0.001126625
4822,3.376017028,0.006650543,3.060724725,0.007449533,0.000618616,0.000122459,0.002094981
4823,3.509161017,0.000867145,3.715884337,1.19761E-05,0.000520687,0.000778115,0.001806062
4824,3.722890956,0.003536119,2.539390046,0.007179417,0.000181464,0.000150628,0.000500467
4825,2.653884849,0.00702983,3.919337041,0.009672093,7.46516E-05,0.000444791,0.002623873
4826,4.799636523,0.002605624,0.389146021,0.007936635,0.000811166,0.000220638,0.001540632
4827,3.530522822,0.003431522,0.510378094,0.003905019,0.000526714,0.000653821,0.001933078
4828,3.519544626,0.00813653,2.007399262,0.004648439,0.000736677,0.000310498,0.001805292
4829,3.628053723,0.005478593,2.455897389,0.005122823,0.000790495,0.000481142,0.002732963
4830,2.888578068,0.008145304,0.295959917,0.007606496,0.000772691,0.000946903,0.002597988
4831,3.530704051,0.00465979,3.158590349,0.004737716,0.000495738,0.000966642,0.000397556
4832,4.700079121,0.000318358,3.589400662,0.008742513,0.000346227,0.000734361,0.002054671
4833,4.398102949,0.005611295,0.417778015,0.008608448,0.000955591,0.000359309,0.001960005
4834,4.662952356,5.89415E-05,1.923768773,0.008184818,0.000132398,0.000111465,0.002292981
4835,3.984527537,0.002692206,1.807344074,0.000509934,0.00040928,0.000599197,0.001115034
4836,4.047553373,0.003328521,2.073822216,0.000669618,0.000466534,0.000316817,0.002828673
4837,4.949605157,0.007618876,3.745081564,0.006677333,0.000857842,0.000149019,0.002575312
4838,3.837723829,0.004849531,3.041648104,0.005790141,0.000219747,0.00075277,0.000605601
4839,3.581967025,0.003693775,2.01110445,0.000915291,0.00066208,0.00022866,0.000636454
4840,3.337551627,0.000950319,2.748529681,0.001341968,0.000452472,0.000335358,0.001671326
4841,4.90282397,0.00797967,1.812045314,0.007893619,0.000242664,0.000967215,0.001552157
4842,3.522781405,0.008140077,3.621409071,0.007776458,0.000603115,0.000812961,0.000150252
4843,4.570382008,0.009510446,0.954638127,0.00122168,0.000874062,0.000900067,0.000256486
4844,4.262055295,0.009247609,0.776509949,0.003428539,0.000213414,0.000426127,0.00113093
4845,2.64542309,0.001044571,2.42897624,0.003908672,0.000620518,0.000797444,0.001444348
4846,3.272459035,0.005235074,1.980921158,0.009630173,0.00081045,0.000847912,0.002203385
4847,4.107628022,0.006853557,0.777584919,0.008134932,5.91141E-05,0.000757416,0.000637204
4848,3.703397685,0.003882844,1.335771448,0.009000172,0.000534781,0.000122092,0.002724917
4849,3.709850743,0.009102951,2.129578585,0.005796435,0.000890693,0.000765669,0.000799863
4850,4.355203574,0.007813061,2.342998046,0.008976188,0.000215659,0.000948606,0.001173132
4851,4.858725561,0.001792555,3.932309969,0.007149252,0.000168607,3.61951E-05,0.002095776
4852,3.536427455,0.0019226,1.366507405,0.000904681,0.000927642,0.000758353,0.000131233
4853,4.669356865,0.006221638,0.905614497,0.006378032,0.000926193,5.49539E-05,0.000555545
4854,3.711231256,0.003452173,1.418663794,0.001974366,0.000167054,0.000538043,0.00204792
4855,2.556195234,0.006731399,2.940084032,0.001047986,0.000688097,5.62611E-05,0.000922969
4856,4.770113596,0.000181084,3.15546328,0.009457389,0.000533687,0.000370969,0.001969024
4857,3.037286452,0.009908127,1.667127133,0.004909498,0.000197263,0.000521771,0.00259456
4858,3.347076104,0.007638888,1.458047949,0.00446926,0.000707566,0.000286906,0.002521225
4859,3.127819665,0.008453384,2.511307418,0.008073332,0.000414119,0.000745556,0.000886527
4860,4.617481375,0.009359465,2.132664416,0.005242908,0.000465877,0.000516992,0.001033676
4861,2.967134577,0.009054506,1.51515042,0.006211714,0.00024163,0.000389578,0.002600757
4862,4.648770127,0.003753649,3.188652061,0.005859232,0.000936996,9.7387E-05,0.001469908
4863,3.044012483,0.003492536,3.191371797,0.001101669,0.00032942,5.01789E-05,0.001087601
4864,3.483200374,0.008307854,3.513321493,0.007721326,0.000236936,6.89494E-05,0.002893976
4865,3.664621197,0.003623497,1.269430039,0.006689972,0.00025449,0.00054392,0.00227621
4866,2.830387979,0.009027184,2.448021709,0.007562135,0.000284015,0.00050845,0.000127374
4867,3.463336737,0.008640884,3.256353516,0.008952082,0.000248088,0.000867425,0.001909029
4868,2.914226205,0.004739691,3.229305454,0.004737004,0.000260069,0.000835496,4.46889E-06
4869,3.012936679,0.004051883,1.488859828,0.003138516,0.000301309,0.000800691,0.002373136
4870,2.63125956,0.007153099,3.921892965,0.001758193,0.000241436,0.000434223,0.002749932
4871,4.267214366,0.007195494,1.801599265,0.005229198,0.000916478,0.000109825,0.000998925
4872,4.290397529,0.003296517,2.642213669,0.00769667,0.000279087,0.000141083,0.002888816
4873,2.502500596,0.007359641,0.651807283,0.002293298,0.000929517,0.00054731,0.000990872
4874,4.243018666,0.008619149,1.391613543,0.005740823,0.000160713,0.000152358,0.000669292
4875,2.518345325,0.003334374,1.09411235,0.007294134,0.000905358,0.000620841,0.000577077
4876,3.096943691,0.006837254,1.657303628,0.009994981,0.000570733,0.000794604,0.000572631
4877,4.788743712,0.005926647,1.646749584,0.003661707,0.000482225,0.000734085,0.000787765
4878,3.074050683,0.002027788,0.507484418,0.002816746,0.000466513,0.000757294,0.002363596
4879,4.267432046,0.003640259,0.332490532,0.003457378,1.35916E-05,0.000192704,0.002838402
4880,2.933909139,0.000158898,3.544783086,0.003024134,0.000330391,0.000983815,0.000548343
4881,4.664285559,0.002853288,0.840073861,0.003716413,0.000937238,0.000365865,0.00274887
4882,3.844359455,0.008943705,0.163137936,0.002404743,8.77538E-05,0.000974372,0.001864729
4883,4.072644458,0.006566701,3.475574865,0.008444674,0.00098959,0.000569626,0.00222593
4884,3.110339924,0.005605095,3.273077149,0.009027569,0.000990321,0.000448735,0.000557824
4885,3.198561036,0.004967439,1.500052089,0.004089977,0.000693648,2.69414E-05,0.001424825
4886,3.482348666,0.009816961,3.968639042,0.009406799,0.000498247,0.000649527,0.001860375
4887,3.066138606,0.009484029,1.679185496,0.002675655,0.000347066,0.000273879,0.002328094
4888,2.669298159,0.009935612,1.016471361,0.002506874,0.000198838,0.000903771,0.002146235
4889,4.058180198,0.009093245,1.694456611,0.002831591,0.00072836,0.000756112,7.73913E-05
4890,4.195868849,0.001237119,0.433355854,0.00426697,0.000813281,7.41618E-05,0.002639932
4891,4.304545389,0.005202091,3.969455896,0.001107854,0.000481889,0.000932248,0.001029962
4892,3.426691892,0.004379028,2.835082317,0.006142178,0.000975975,0.000545376,0.001691589
4893,3.918676528,0.002377644,2.751606631,0.005927816,0.000973903,0.000737418,0.001758095
4894,3.392266399,0.00398897,3.820025109,0.003976582,0.000484106,3.41789E-06,0.00159912
4895,4.811956158,0.001753388,3.90819758,0.001254094,0.00069576,0.000599067,0.00113889
4896,4.752388353,0.0049308,0.443749908,0.000263137,0.000474493,0.000307817,0.002893422
4897,3.042063602,0.004843179,0.377616443,0.008870884,0.000675218,0.000607264,0.000542161
4898,4.30499452,0.001790716,1.39636797,0.001675559,7.96637E-05,0.000733936,0.000413447
4899,4.095058045,0.008428683,2.7493899,0.007673488,2.37753E-05,0.000785697,0.000542221
4900,4.207339753,0.007109199,3.563839079,0.009164896,0.000560314,0.000798108,0.000500044
4901,4.852447576,0.007994327,3.992662228,0.006688508,0.000767089,0.000254091,0.001596954
4902,4.009210282,0.002132117,0.568246321,0.00398798,3.87819E-05,0.000686468,0.002818793
4903,4.874209095,0.005787225,3.38247583,0.008775583,0.000177764,0.000260414,0.002080532
4904,4.124749034,0.00723697,3.386730916,0.000564473,5.38626E-05,0.0007287,0.000658735
4905,4.17072945,0.005786897,1.133070733,0.00131196,0.000938816,0.000882676,0.002338526
4906,2.751405666,0.001111901,1.969561552,0.002737576,0.000131165,0.000901333,0.002238025
4907,4.82240617,0.007824449,1.324452584,0.002035583,0.000339915,0.000384751,0.00092332
4908,4.350820087,0.001663589,2.221079693,0.006975772,0.000732422,0.000609771,0.001318902
4909,2.888094512,0.003276631,0.055193902,0.005779133,0.00015783,0.000525066,0.002447347
4910,4.691310229,0.009983985,2.249979624,0.002681056,0.000715905,0.000372018,0.00114822
4911,3.685379232,0.006320461,3.029930253,0.008968098,0.000272636,0.00065841,0.002387532
4912,3.570451265,0.002418931,3.495974416,0.001288135,0.000955543,0.000323683,0.001457495
4913,3.961089736,0.006942247,2.070263917,0.000868793,0.000585702,0.000727278,0.00048887
4914,4.335399954,0.000590785,2.855212694,5.61599E-05,0.000154171,0.000472063,0.002849855
4915,2.634125998,0.009881991,0.593805131,0.003349349,0.000726996,0.000693342,0.002486495
4916,3.463467239,0.00695454,3.37435175,0.000215616,0.000798339,0.00030081,0.000163603
4917,4.182596111,0.008147271,1.089774632,0.006558077,0.000324499,0.000393085,0.000235597
4918,2.884177209,0.007332085,3.128157369,0.00319262,0.000734121,0.000277581,0.001545992
4919,4.579483438,0.009162357,2.874436129,0.004162229,0.000596997,0.000693538,0.002778373
4920,4.646232715,0.006680499,1.82985651,0.006716279,0.000260512,0.000908254,0.001613378
4921,4.912329459,0.003911409,0.098214418,0.00809548,0.00059826,0.000817167,0.001314044
4922,4.258645983,0.00067906,3.376667073,0.007980893,0.000183447,0.000168758,0.001473743
4923,2.74140822,0.000855937,1.584043679,0.006095508,0.000233501,0.000503728,0.00096295
4924,3.591943738,0.00969563,0.971326355,0.000724516,0.000340516,0.000522958,0.001316051
4925,3.326082481,0.006956144,0.237019825,0.003289193,0.000726038,7.69226E-05,0.000862774
4926,2.775849429,0.007959869,1.966636534,0.009007324,0.000201327,0.000623016,0.001750448
4927,4.522915817,0.007845255,2.634803234,0.009995247,0.000856028,6.83919E-05,0.002984986
4928,3.942296937,0.008599111,3.018393021,0.008829867,0.000651003,0.000113163,0.001733366
4929,4.017363127,0.003736244,2.67994658,0.002751123,0.00059406,0.00053825,0.002882717
4930,4.040113367,0.005558468,1.562988308,0.007151133,0.000710771,0.000802794,0.000153639
4931,4.809504181,0.007312498,1.631912816,0.008356708,0.00065921,0.000761258,0.002575862
4932,4.911594954,0.006668087,3.220413515,0.007862852,0.000178088,7.38946E-06,0.002025326
4933,3.78077315,0.000757225,2.541486199,0.004565138,0.000296961,0.000794038,0.002924265
4934,3.644248808,0.007911781,1.606468502,0.003318728,0.000981463,0.000538489,0.002338438
4935,3.473605914,0.001699458,3.540211602,0.007755348,0.000833714,0.000318044,6.34145E-05
4936,3.028336281,0.005345372,1.837821256,0.002436571,0.000953696,0.000368963,0.001695487
4937,4.644880306,0.004668678,0.551799333,0.006610936,0.00055072,0.000903242,0.002420556
4938,3.402286706,0.006400398,2.623927881,0.003290453,0.000229487,0.00029046,0.001931014
4939,3.8699132,0.005579918,3.713607078,0.004983407,0.000284557,0.000260811,0.001550947
4940,4.055516854,0.009533784,2.479446211,0.001626429,0.00056224,0.000376469,0.001098014
4941,2.905386329,0.003490306,2.429939343,0.000260207,0.000264901,0.000240015,0.000263096
4942,3.526503742,0.009991257,0.330613322,0.001912328,0.000975587,0.000573921,0.000287883
4943,2.799580814,0.000517561,0.559187189,0.001638555,0.000872629,0.000238416,0.001484329
4944,3.529007863,0.003354549,3.081584599,0.003385976,0.000657057,0.000171682,0.000184889
4945,2.705041267,0.005836652,3.899742308,0.009654818,0.000171031,0.000400616,0.002534076
4946,2.81367636,0.008419605,0.164069187,0.001718922,0.000304572,0.000480258,0.00015253
4947,4.617264301,0.008317072,0.757465098,0.003299477,0.000842821,0.000940169,0.002002317
4948,4.944107138,0.001232997,1.320991447,0.005183186,0.000690204,0.00080342,0.002770781
4949,4.006345561,0.009554311,0.400270685,0.004082193,0.000159585,0.00023314,0.00189171
4950,4.303605401,0.000364568,1.657950932,0.006660419,0.000920352,0.000291866,0.000826914
4951,4.91422849,0.004105635,0.890189439,0.002987919,0.000932247,0.00058443,0.001964116
4952,4.027815803,0.005041701,0.436117184,0.003902146,0.000853789,0.000490598,0.002309438
4953,3.827166263,0.006065588,1.229177935,0.008434978,0.000810375,0.000412856,0.002289668
4954,2.932142781,0.007790578,3.784052062,0.006924185,9.07911E-05,0.000388652,0.002270676
4955,4.759834088,0.006071717,1.162452164,0.006323479,0.000183152,0.000509568,0.001544
4956,4.426213248,0.002755595,3.247233864,0.006912374,0.000660635,0.000649667,0.000542965
4957,4.125587682,0.007624724,3.810949144,0.007220414,0.000762351,0.000909964,0.002687328
4958,4.647564083,0.006896091,0.613093431,0.009233355,0.000259372,0.000527534,0.002252426
4959,4.219741716,0.00836499,2.298835305,0.002287351,0.00035926,0.000256632,0.001252646
4960,4.53494317,0.005269064,1.308867278,0.008429022,0.000191562,0.000388161,0.000612235
4961,4.48095408,0.004725433,3.35655321,0.003028412,2.7502E-05,0.000380365,0.001779061
4962,4.551872934,0.006343333,0.331975665,0.005844633,0.000230193,0.000950937,0.001467733
4963,3.482968554,0.003541707,3.202288606,0.005019602,0.000793995,0.000596835,0.002024966
4964,4.779585439,0.004761288,2.248663891,0.001838772,0.000973652,0.000357927,0.001068068
4965,2.652113141,0.002490244,1.840483744,0.006633327,0.000769704,0.000823193,0.000985971
4966,2.977206203,0.009365281,0.274875424,0.007296158,0.000389648,9.40231E-05,0.001067588
4967,3.452511843,0.000827879,0.700035196,0.007951118,2.59502E-06,0.000703892,0.002550199
4968,3.406471469,0.003772567,2.016819143,0.008112052,0.000436239,0.00068697,0.001588548
4969,4.860724301,0.007675825,3.032458149,0.007208621,0.000715532,0.000976907,0.001950119
4970,3.195537467,0.004161872,0.617950341,0.006445583,0.000491653,0.000900343,8.58381E-05
4971,3.034481378,0.001949057,1.249700488,0.009962432,0.000155562,0.000940261,0.002108119
4972,3.526031953,0.001812892,1.082444311,0.002304341,0.000373718,0.000553738,0.00130005
4973,3.785084957,0.003249941,1.538400726,0.008045514,0.000845752,0.000423819,0.000709256
4974,4.742719846,0.005810506,3.657510373,0.008440621,0.000850835,0.000107908,0.001288912
4975,2.74773552,0.005146192,1.680622931,0.008567306,0.000276816,0.00063878,0.002474947
4976,3.876763877,0.007326097,3.511476948,0.009803459,0.00066163,0.000288409,0.000624075
4977,4.208072448,0.002334078,0.298578803,0.008880496,0.000885238,0.000342862,0.002997726
4978,2.781755771,0.002835598,1.782599387,0.009414055,0.000166865,0.000666315,1.10919E-05
4979,3.996918145,0.007285053,1.015508232,0.000846338,0.000347693,0.00030241,0.001703925
4980,2.960638098,0.004626632,0.885551133,0.008368887,0.000326272,5.31983E-05,0.001194697
4981,4.655018472,0.003685257,2.71728767,0.009444847,0.000465038,0.000692849,0.002391662
4982,4.139481515,0.009133426,2.616823729,0.009312755,4.76499E-05,6.4612E-05,0.000182407
4983,4.665472498,0.002030159,0.700236796,0.001637023,0.000437405,7.73474E-05,0.000875171
4984,4.150907242,0.003502335,1.808619575,0.005012058,0.000944474,0.00093692,0.000732923
4985,3.669400452,0.00718581,1.498500146,0.004798955,0.000492869,0.000698762,0.001596161
4986,4.905644048,0.00336018,2.087597202,0.001159222,0.000641255,0.000767221,0.001262376
4987,2.634326339,0.006982372,2.253924485,0.000848762,8.87781E-06,0.000763221,0.001878813
4988,3.319215724,0.003545969,1.493814871,0.008607728,0.000992913,6.08965E-05,0.002096907
4989,4.834342758,0.005534442,2.20895967,0.008473994,0.000646367,0.000950564,0.002349053
4990,4.80691161,0.006549183,1.390395969,0.007064847,3.597E-05,0.000219103,0.002980884
4991,3.344533019,0.000836875,2.795007249,0.002323066,5.68364E-05,0.000721337,0.002205367
4992,4.866163637,0.00889278,0.170813174,0.005204974,0.000538958,0.000146327,0.001989332
4993,3.712180514,0.003199953,3.064990624,0.004405729,0.000440417,0.000898639,0.000848686
4994,4.079897224,0.001105896,2.552338129,0.008240894,0.000677362,0.000394843,0.001126513
4995,2.968080205,0.004723573,0.356507465,0.007071275,0.000461183,0.000456373,0.00173791
4996,4.949467399,0.00771155,1.745435695,0.004766362,0.000990539,0.000907533,0.001278763
4997,4.423943467,0.004276746,3.90320122,0.003670223,0.000784705,0.000830232,0.002846872
4998,3.344317683,0.002982617,0.518481869,0.001657054,0.00049722,0.000243014,0.000964817
4999,2.831546704,0.009364645,1.471609185,0.006667312,0.000209382,0.000965209,0.000586883
5000,3.135127498,0.001869218,0.993476618,0.003556625,0.000205592,0.000279611,0.000905193
5001,3.816887237,0.001328435,1.729404095,0.008794933,0.00056374,0.000785867,0.000456281
5002,4.815973674,0.004334355,0.235384564,0.007369411,4.36588E-05,0.00086832,0.001961168
5003,4.875559985,0.003358921,1.150122151,0.001544891,0.000214019,0.000729379,0.001624611
5004,4.711237474,0.001491392,3.084543839,0.005194788,5.33883E-05,0.000441424,0.000239829
5005,3.137664519,0.001232623,0.655663124,0.007454292,2.7693E-05,0.00080171,0.000880014
5006,4.488833717,0.006354128,0.508772743,0.009995741,0.000924965,0.000995598,0.000324215
5007,4.586284706,0.002568999,1.187760219,0.006526962,0.000545532,0.000197355,0.00232182
5008,3.538767862,0.005462163,2.91598271,0.009551026,0.00043997,0.000589667,0.00268259
5009,4.904876414,0.004344261,3.716089467,0.007294618,0.000644791,5.38694E-05,0.000436993
5010,3.370184601,0.005398677,2.710819254,0.002810531,0.000635586,0.000619292,0.000547555
5011,4.573518379,0.008303816,2.243803635,0.006443828,9.11383E-05,5.97668E-05,0.0021585
5012,4.355696658,0.00481122,0.204922312,0.00128632,8.41709E-05,0.000276704,0.001791895
5013,4.124410053,0.007347337,3.357818761,0.000818534,4.28691E-05,0.000190621,0.001798628
5014,3.956695235,0.009470393,1.267867946,0.003398832,0.000959509,0.000664619,0.002890555
5015,3.49152837,0.005166382,1.397066491,0.001553033,0.000803658,0.000132873,0.00123787
5016,3.975852211,0.000221004,2.722049787,0.006964053,0.000703712,0.000731659,0.001047581
5017,3.764154251,0.000940538,3.172388739,0.00871249,0.000736626,0.000767118,0.0025045
5018,4.876305955,0.005003282,2.246028107,0.004146608,0.000695284,0.000343206,0.002008863
5019,3.837599078,0.001380197,2.582997185,0.005845938,0.000622548,0.000112753,0.00151033
5020,4.280597352,0.003898166,3.483634579,0.001392106,0.000137745,0.000573846,0.001771836
5021,4.179636728,0.003359993,1.523851739,0.004917967,0.000838901,0.000714473,0.002543729
5022,3.460703239,0.000546649,1.037261772,0.000190691,0.000492037,0.000980012,0.001649943
5023,4.376178902,0.000994088,2.234183607,0.005718913,0.000571996,0.000889584,0.00173393
5024,3.644877778,0.004450728,2.824453677,0.004995871,0.000486539,0.000580206,0.001282422
5025,2.76034468,0.000713276,3.345716974,0.008018445,1.96203E-05,0.0001203,0.00201513
5026,4.321576208,0.002497698,0.567202409,0.006912406,0.00020245,0.000879961,0.000783402
5027,3.493517786,0.001865386,0.876372731,0.006358891,0.000303882,0.000379188,0.002064511
5028,4.917811065,0.007158515,3.074492796,0.006736674,0.000328244,0.000182989,0.001181332
5029,4.158551716,0.00569563,1.760647621,0.006302219,0.000568072,0.000778343,0.000269382
5030,4.452075105,0.008943323,2.254754243,0.008928659,0.000632046,0.000898174,0.002004957
5031,4.913032198,0.004328567,1.845186487,0.006193134,0.000217269,4.80451E-05,0.001931
5032,3.945543785,0.005560299,0.395709094,0.003115397,0.000933716,0.000213222,4.09923E-05
5033,2.710956668,0.003943624,2.760268382,0.00438987,0.00024634,0.000162463,0.002801014
5034,2.986760439,0.007728065,0.079363653,0.000825784,0.000711771,0.000490974,0.00237089
5035,2.827486529,0.003148929,2.203594666,0.003792153,0.000906955,0.000838206,0.00115929
5036,4.875197848,0.000617299,1.787613635,0.004082489,0.000187035,0.000720458,0.002287761
5037,2.625794606,0.007340538,3.396120608,0.006295723,0.000450333,0.000786068,0.002125705
5038,2.582738056,0.004557599,3.941729832,0.000212189,0.00097724,0.000284691,0.001451491
5039,2.758453035,0.000577653,1.449299604,0.009394995,0.000602417,0.00022298,0.001972146
5040,4.403868482,0.006152439,0.207919584,0.006652128,0.000118784,0.000119003,0.001342834
5041,2.641623262,0.00206848,2.097340272,0.000347089,0.000141705,0.000673873,0.00129322
5042,3.127270978,0.002748219,1.401866927,0.003126815,0.000819698,0.000568709,5.45344E-05
5043,4.806423358,0.000762093,0.03701975,0.006790029,0.000524217,0.000395132,0.001897508
5044,4.961580883,0.001884338,2.331199131,0.003310319,0.000301754,0.000773659,0.001988915
5045,3.339864794,0.0092221,3.27296024,0.008412365,0.000775046,0.000519243,0.002305299
